gid,scenario,latitude,longitude,demand_ammonia_kg,demand_biofuel_kg,demand_ldv_kg,demand_metals_kg,demand_methanol_kg,demand_mhdv_kg,demand_ng_kg,demand_refining_kg,demand_storage_kg,demand_synfuel_kg,supply_lte_kg,supply_nuclearhte_kg,supply_smr_kg,total_demand_kg,total_supply_kg
3009,Reference,41.54912263,-73.03953582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010,Reference,41.55319803,-73.98279496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011,Reference,41.61891626,-93.65699194,0,203047361.2,0,0,0,0,0,0,0,0,0,0,3880226.79,203047361.2,3880226.79
3012,Reference,41.63920725,-83.61374498,0,42036599.78,0,0,0,0,0,134057208,0,0,0,0,589794472,176093807.8,589794472
3013,Reference,41.65933058,-85.92590797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3014,Reference,41.67450251,-86.82074196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3015,Reference,41.67528364,-70.93835619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3016,Reference,41.68115814,-91.55937965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3017,Reference,41.70168243,-70.3851915,0,3925350.72,0,0,0,0,0,0,0,0,0,0,0,3925350.72,0
3018,Reference,41.71424081,-86.21332738,0,0,0,0,8775127.021,0,0,0,0,0,0,0,0,8775127.021,0
3019,Reference,41.72456267,-111.834849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3020,Reference,41.73215191,-102.6829634,0,0,0,0,24030348.57,0,0,0,0,0,0,0,0,24030348.57,0
3021,Reference,41.74018473,-72.69928942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3022,Reference,41.77675362,-71.39741362,0,1237221.11,0,0,0,0,0,0,0,0,0,0,0,1237221.11,0
3023,Reference,41.780163,-107.109511,0,0,0,0,0,0,0,34669967.59,0,0,0,0,0,34669967.59,0
3024,Reference,41.82638494,-87.89856991,0,130383424.1,0,0,0,0,0,236988489.6,0,0,0,0,1282544295,367371913.7,1282544295
3025,Reference,41.84051645,-73.09596436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3026,Reference,41.84130073,-90.20538954,0,0,0,0,31995463.77,0,0,0,0,0,0,0,0,31995463.77,0
3027,Reference,41.92023213,-83.38863745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,Reference,41.94076134,-84.01031815,0,0,0,0,7695111.382,0,0,0,0,0,0,0,0,7695111.382,0
3029,Reference,41.9468932,-74.01582204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,Reference,41.95156394,-88.7260266,0,0,0,0,15525225.02,0,0,0,0,0,0,0,0,15525225.02,0
3031,Reference,41.99866355,-91.66172734,0,0,0,0,78976144.57,0,0,0,0,0,0,0,0,78976144.57,0
3032,Reference,42.02834529,-93.63249542,67613404.61,101523680.6,0,0,51030739.88,0,0,0,0,0,0,0,68740294.68,220167825.1,68740294.68
3033,Reference,42.06643698,-86.46550107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3034,Reference,42.08557134,-80.11421282,0,42499339,0,0,0,0,0,0,0,0,0,0,3104181.432,42499339,3104181.432
3035,Reference,42.1033174,-79.26601721,0,17899856.71,0,0,0,0,0,31511148.32,0,0,0,0,0,49411005.03,0
3036,Reference,42.10543996,-75.96634086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3037,Reference,42.12524664,-72.57470311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3038,Reference,42.1253892,-76.84913874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3039,Reference,42.18580919,-71.79514597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3040,Reference,42.20777736,-121.7560486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3041,Reference,42.2215426,-105.8418502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3042,Reference,42.23945681,-83.66385655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3043,Reference,42.24544525,-84.41162781,0,0,0,0,7425107.559,0,0,0,0,0,0,0,0,7425107.559,0
3044,Reference,42.24983911,-85.59124555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3045,Reference,42.2619,-110.1946,0,5105750.718,0,0,0,0,0,0,0,0,0,0,38802267.9,5105750.718,38802267.9
3046,Reference,42.29526093,-89.01018336,0,0,0,0,6750098.001,0,0,0,0,0,0,0,0,6750098.001,0
3047,Reference,42.31450341,-85.19949557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3048,Reference,42.33489836,-122.8446037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3049,Reference,42.37258701,-71.14208445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3050,Reference,42.41000144,-88.14333233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3051,Reference,42.42856926,-123.3233055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3052,Reference,42.42928472,-95.02694442,0,0,0,0,121636763.2,0,0,0,0,0,0,0,0,121636763.2,0
3053,Reference,42.46169827,-76.48337179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3054,Reference,42.48010727,-73.22011901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3055,Reference,42.48161485,-96.40035923,245264310.8,203047361.2,0,0,50220728.06,0,0,0,0,0,0,0,251524976.3,498532400.1,251524976.3
3056,Reference,42.48960675,-83.22772995,0,120854013.5,0,0,0,0,0,55471948.14,0,0,0,0,3725017.718,176325961.7,3725017.718
3057,Reference,42.49529972,-92.38338914,0,0,0,0,85321236.49,0,0,0,0,0,0,0,0,85321236.49,0
3058,Reference,42.50456523,-90.69257095,66287651.57,101523680.6,0,0,13500195.66,0,0,0,0,0,0,0,67392445.77,181311527.8,67392445.77
3059,Reference,42.51004252,-89.0264932,0,0,0,0,7830113.64,0,0,0,0,0,0,0,0,7830113.64,0
3060,Reference,42.51376625,-83.80534205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061,Reference,42.56151386,-114.455637,0,0,0,0,9450136.925,0,0,0,0,0,0,0,0,9450136.925,0
3062,Reference,42.56866944,-71.84813883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3063,Reference,42.56876293,-87.86728452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3064,Reference,42.69977411,-89.00515731,0,0,0,0,20250293.31,0,0,0,0,0,0,0,0,20250293.31,0
3065,Reference,42.72140989,-84.53807731,0,0,0,0,5400078.193,0,0,0,0,0,0,0,0,5400078.193,0
3066,Reference,42.73654199,-87.83832291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3067,Reference,42.74594498,-73.79843198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3068,Reference,42.80097778,-86.10165704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3069,Reference,42.81961984,-71.44685074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3070,Reference,42.84700714,-106.3573668,0,2552875.359,0,0,0,0,0,9823157.484,0,0,0,0,0,12376032.84,0
3071,Reference,42.88395029,-112.4469031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3072,Reference,42.92672024,-78.82419582,0,35799713.43,0,0,0,0,0,0,0,0,0,0,27075360.26,35799713.43,27075360.26
3073,Reference,42.92688776,-76.56177813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3074,Reference,42.94252649,-85.67063474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3075,Reference,42.95758835,-82.48416394,0,0,0,0,6750098.001,0,0,0,0,0,0,0,0,6750098.001,0
3076,Reference,42.98864322,-83.69545522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3077,Reference,42.99028513,-71.48034852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3078,Reference,43.04146963,-70.81490229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3079,Reference,43.04702837,-109.2687347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3080,Reference,43.05766776,-88.10270425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3081,Reference,43.05964046,-73.79590806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3082,Reference,43.08090885,-89.38523954,0,0,0,0,6750098.001,0,0,0,0,0,0,0,0,6750098.001,0
