Year,Scenario,"Biomass Price",Resource,State,County,"USDA Region","County Fips Code",Production,"Production Unit","Production Density","Harvested Acres",Yield,"Yield Unit","Land Area","Resource Category","Resource Form","Resource Type","Land Source",Class,Section,"Forest Region","Diameter Class","Operation Type",Owner,"supply Class",Version
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Miller County","Delta States",05091,147216,dt,235.33,17361,8.48,dt/ac,625.58002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Mississippi County","Delta States",05093,433194,dt,481.02,49449,8.76,dt/ac,900.57001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Monroe County","Delta States",05095,130144,dt,214.36,16504,7.89,dt/ac,607.12,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Monroe County","Delta States",05095,3118,dt,5.14,329,9.47,dt/ac,607.12,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Montgomery County","Delta States",05097,1,dt,0,0,9.97,dt/ac,779.88,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Montgomery County","Delta States",05097,75212,dt,96.44,8516,8.83,dt/ac,779.88,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Nevada County","Delta States",05099,118,dt,0.19,14,8.43,dt/ac,617.84003,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Nevada County","Delta States",05099,69840,dt,113.04,7813,8.94,dt/ac,617.84003,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Ouachita County","Delta States",05103,16770,dt,22.88,1963,8.54,dt/ac,732.78003,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Perry County","Delta States",05105,4480,dt,8.12,647,6.92,dt/ac,551.40002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Perry County","Delta States",05105,21046,dt,38.17,2642,7.96,dt/ac,551.40002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Phillips County","Delta States",05107,344513,dt,495.23,33964,10.14,dt/ac,695.65997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Pike County","Delta States",05109,37,dt,0.06,5,8.12,dt/ac,600.62,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Pike County","Delta States",05109,59220,dt,98.6,6674,8.87,dt/ac,600.62,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Poinsett County","Delta States",05111,229907,dt,303.15,32982,6.97,dt/ac,758.39001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Poinsett County","Delta States",05111,3108,dt,4.1,349,8.92,dt/ac,758.39001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Polk County","Delta States",05113,17,dt,0.02,2,10,dt/ac,857.67999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Polk County","Delta States",05113,137240,dt,160.01,14695,9.34,dt/ac,857.67999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Pope County","Delta States",05115,9256,dt,11.39,1434,6.45,dt/ac,812.54999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Pope County","Delta States",05115,115744,dt,142.45,14394,8.04,dt/ac,812.54999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Prairie County","Delta States",05117,14749,dt,22.76,1582,9.32,dt/ac,647.96002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Pulaski County","Delta States",05119,10382,dt,13.66,1529,6.79,dt/ac,759.76001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Pulaski County","Delta States",05119,12029,dt,15.83,1332,9.03,dt/ac,759.76001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Randolph County","Delta States",05121,202,dt,0.31,23,8.77,dt/ac,652.19,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"St. Francis County","Delta States",05123,284536,dt,448.25,25533,11.14,dt/ac,634.77002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"St. Francis County","Delta States",05123,10342,dt,16.29,1099,9.41,dt/ac,634.77002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Saline County","Delta States",05125,16,dt,0.02,3,5.17,dt/ac,723.59998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Saline County","Delta States",05125,35325,dt,48.82,4263,8.29,dt/ac,723.59998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Scott County","Delta States",05127,5,dt,0.01,0,10.16,dt/ac,892.32001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Scott County","Delta States",05127,105206,dt,117.9,11881,8.86,dt/ac,892.32001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Searcy County","Delta States",05129,1190,dt,1.79,161,7.38,dt/ac,666.09003,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Sebastian County","Delta States",05131,3301,dt,6.21,501,6.59,dt/ac,531.90997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Sebastian County","Delta States",05131,112161,dt,210.87,13569,8.27,dt/ac,531.90997,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Sevier County","Delta States",05133,512,dt,0.91,58,8.88,dt/ac,565.13,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Sevier County","Delta States",05133,125813,dt,222.63,14562,8.64,dt/ac,565.13,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Stone County","Delta States",05137,903,dt,1.49,128,7.08,dt/ac,606.40002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Union County","Delta States",05139,46,dt,0.04,6,7.5,dt/ac,1039.21,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Union County","Delta States",05139,26439,dt,25.44,3095,8.54,dt/ac,1039.21,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Van Buren County","Delta States",05141,13,dt,0.02,2,8.53,dt/ac,708.14001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Van Buren County","Delta States",05141,1081,dt,1.53,141,7.66,dt/ac,708.14001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Washington County","Delta States",05143,100,dt,0.11,11,8.71,dt/ac,941.96997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Washington County","Delta States",05143,2574,dt,2.73,310,8.3,dt/ac,941.96997,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"White County","Delta States",05145,51131,dt,49.4,6996,7.31,dt/ac,1035.08,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"White County","Delta States",05145,226770,dt,219.08,24766,9.16,dt/ac,1035.08,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Woodruff County","Delta States",05147,253640,dt,432.25,24754,10.25,dt/ac,586.78998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Woodruff County","Delta States",05147,8329,dt,14.19,908,9.17,dt/ac,586.78998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Yell County","Delta States",05149,8527,dt,9.17,1364,6.25,dt/ac,929.97998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Arkansas,"Yell County","Delta States",05149,124483,dt,133.86,16027,7.77,dt/ac,929.97998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Colorado,"Arapahoe County",Mountain,08005,12497,dt,15.66,7884,1.59,dt/ac,798.09998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Colorado,"Baca County",Mountain,08009,91434,dt,35.79,36201,2.53,dt/ac,2554.97,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Colorado,"Bent County",Mountain,08011,11212,dt,7.41,4596,2.44,dt/ac,1512.86,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Colorado,"Cheyenne County",Mountain,08017,64035,dt,36.01,20082,3.19,dt/ac,1778.28,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Colorado,"Crowley County",Mountain,08025,2428,dt,3.08,1080,2.25,dt/ac,787.41998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Colorado,"Denver County",Mountain,08031,939,dt,6.14,378,2.48,dt/ac,153,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Colorado,"Fremont County",Mountain,08043,4,dt,0,2,2.24,dt/ac,1533.0699,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Colorado,"Kiowa County",Mountain,08061,68041,dt,38.49,28163,2.42,dt/ac,1767.77,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Colorado,"Kit Carson County",Mountain,08063,7746,dt,3.58,1962,3.95,dt/ac,2160.8201,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Colorado,"Las Animas County",Mountain,08071,3148,dt,0.66,1594,1.97,dt/ac,4772.6699,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Colorado,"Lincoln County",Mountain,08073,34521,dt,13.39,14279,2.42,dt/ac,2577.6299,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Colorado,"Prowers County",Mountain,08099,85932,dt,52.45,24610,3.49,dt/ac,1638.39,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Colorado,"Pueblo County",Mountain,08101,7740,dt,3.24,3458,2.24,dt/ac,2386.1001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Colorado,"Washington County",Mountain,08121,53412,dt,21.21,20690,2.58,dt/ac,2518.03,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Delaware,"New Castle County","North East",10003,40316,dt,94.57,4586,8.79,dt/ac,426.29001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Alachua County",Southeast,12001,143595,dt,164.1,15088,9.52,dt/ac,875.02002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Baker County",Southeast,12003,1433,dt,2.45,183,7.82,dt/ac,585.22998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Bay County",Southeast,12005,504,dt,0.66,67,7.57,dt/ac,758.46002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Bay County",Southeast,12005,296,dt,0.39,34,8.58,dt/ac,758.46002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Bradford County",Southeast,12007,27333,dt,92.98,3292,8.3,dt/ac,293.95999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Brevard County",Southeast,12009,84980,dt,83.67,9039,9.4,dt/ac,1015.66,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Calhoun County",Southeast,12013,6197,dt,10.92,865,7.17,dt/ac,567.33002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Calhoun County",Southeast,12013,14736,dt,25.97,1662,8.87,dt/ac,567.33002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Citrus County",Southeast,12017,52186,dt,89.71,5634,9.26,dt/ac,581.70001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Clay County",Southeast,12019,50229,dt,83.11,5607,8.96,dt/ac,604.35999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Collier County",Southeast,12021,10124,dt,5.07,1238,8.18,dt/ac,1998.3199,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Columbia County",Southeast,12023,83220,dt,104.34,9041,9.2,dt/ac,797.57001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"DeSoto County",Southeast,12027,362138,dt,568.45,37977,9.54,dt/ac,637.06,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Dixie County",Southeast,12029,20040,dt,28.42,2072,9.67,dt/ac,705.04999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Duval County",Southeast,12031,1458,dt,1.91,186,7.85,dt/ac,762.19,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Escambia County",Southeast,12033,7410,dt,11.29,952,7.79,dt/ac,656.46002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Escambia County",Southeast,12033,19778,dt,30.13,2080,9.51,dt/ac,656.46002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Flagler County",Southeast,12035,17901,dt,36.87,1816,9.86,dt/ac,485.45999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Franklin County",Southeast,12037,6,dt,0.01,1,6.57,dt/ac,534.71997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Franklin County",Southeast,12037,48,dt,0.09,6,7.45,dt/ac,534.71997,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Gadsden County",Southeast,12039,1008,dt,1.95,147,6.87,dt/ac,516.33002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Gadsden County",Southeast,12039,16217,dt,31.41,1907,8.5,dt/ac,516.33002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Gilchrist County",Southeast,12041,52754,dt,150.86,5479,9.63,dt/ac,349.67999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Glades County",Southeast,12043,4600,dt,5.71,567,8.11,dt/ac,806.01001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Gulf County",Southeast,12045,104,dt,0.18,14,7.65,dt/ac,564.01001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Gulf County",Southeast,12045,153,dt,0.27,18,8.56,dt/ac,564.01001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Hamilton County",Southeast,12047,18717,dt,36.43,2381,7.86,dt/ac,513.78998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Hardee County",Southeast,12049,240869,dt,377.67,25431,9.47,dt/ac,637.78003,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Hendry County",Southeast,12051,157422,dt,136.56,17428,9.03,dt/ac,1152.75,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Hernando County",Southeast,12053,55577,dt,117.61,6129,9.07,dt/ac,472.54001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Highlands County",Southeast,12055,491146,dt,483.12,53542,9.17,dt/ac,1016.61,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Hillsborough County",Southeast,12057,123132,dt,120.69,13440,9.16,dt/ac,1020.21,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Holmes County",Southeast,12059,3123,dt,6.52,487,6.42,dt/ac,478.78,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Holmes County",Southeast,12059,61248,dt,127.92,7717,7.94,dt/ac,478.78,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Indian River County",Southeast,12061,107912,dt,214.59,11506,9.38,dt/ac,502.87,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Jackson County",Southeast,12063,24834,dt,27.06,4091,6.07,dt/ac,917.76001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Jackson County",Southeast,12063,11883,dt,12.95,1551,7.66,dt/ac,917.76001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Jefferson County",Southeast,12065,312,dt,0.52,46,6.83,dt/ac,598.09998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Jefferson County",Southeast,12065,38318,dt,64.07,4522,8.47,dt/ac,598.09998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Lafayette County",Southeast,12067,24762,dt,45.57,2646,9.36,dt/ac,543.40997,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Lake County",Southeast,12069,136823,dt,145.81,15837,8.64,dt/ac,938.38,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Leon County",Southeast,12073,68,dt,0.1,10,6.72,dt/ac,666.84998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"3% yield inc.",60,Switchgrass,Florida,"Leon County",Southeast,12073,25358,dt,38.03,3052,8.31,dt/ac,666.84998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
