gid,scenario,latitude,longitude,demand_ammonia_kg,demand_biofuel_kg,demand_ldv_kg,demand_metals_kg,demand_methanol_kg,demand_mhdv_kg,demand_ng_kg,demand_refining_kg,demand_storage_kg,demand_synfuel_kg,supply_lte_kg,supply_nuclearhte_kg,supply_smr_kg
2519,Low NG Resource,46.76382327,-92.12923183,0,1.17606E+11,0,6.66667E+11,0,0,0,19261093106,0,0,0,0,0
2520,Low NG Resource,46.81827663,-100.8019751,0,99830147883,0,0,0,0,0,28737550913,0,0,0,0,0
2521,Low NG Resource,46.855395,-102.911365,0,0,0,0,0,0,0,7704437242,0,0,0,0,0
2522,Low NG Resource,46.86047475,-96.82122129,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,Low NG Resource,46.8744127,-114.0340434,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,Low NG Resource,47.03554254,-122.8629226,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,Low NG Resource,47.14936238,-119.3060721,0,6952499000,0,0,0,0,0,0,0,0,0,0,0
2526,Low NG Resource,47.16190572,-105.0265359,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,Low NG Resource,47.25391176,-110.2503525,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,Low NG Resource,47.36,-101.84,54878048780,49915073941,0,0,0,0,0,0,0,0,0,0,0
2529,Low NG Resource,47.4232551,-120.290453,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,Low NG Resource,47.47013122,-122.2716244,0,6952499000,0,0,0,0,0,16179318209,0,0,0,0,0
2531,Low NG Resource,47.50123942,-111.28451,0,34148850684,0,0,0,0,0,13482765174,0,0,0,0,0
2532,Low NG Resource,47.6148577,-122.6265157,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,Low NG Resource,47.67990165,-117.3530744,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,Low NG Resource,47.70361695,-99.05369418,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,Low NG Resource,47.7235478,-116.850453,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,Low NG Resource,47.83883357,-106.8249476,0,0,0,0,0,0,0,0,0,0,5786956724,0,0
2537,Low NG Resource,47.90819942,-118.4846218,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,Low NG Resource,47.9086747,-97.05587822,0,49915073941,0,0,0,0,0,0,0,0,0,0,0
2539,Low NG Resource,48.01997511,-95.49291705,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,Low NG Resource,48.05266337,-122.1469206,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,Low NG Resource,48.21216145,-114.3069763,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,Low NG Resource,48.31322875,-122.6487423,0,13904997999,0,0,0,0,0,57398057455,0,0,0,0,0
2543,Low NG Resource,48.44982997,-122.2953375,0,6952499000,0,0,0,0,0,48152732764,0,0,0,0,0
2544,Low NG Resource,48.7740194,-122.4768091,0,13904997999,0,0,0,0,0,1.32324E+11,0,0,0,0,0
2545,Reference,25.9656549,-97.47349439,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,Reference,26.16726259,-97.70732103,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,Reference,26.17698481,-80.23198009,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,Reference,26.21127837,-81.7453499,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,Reference,26.24034618,-98.17500675,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,Reference,26.37507016,-98.85081967,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,Reference,26.59995104,-81.84186623,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,Reference,27.00692437,-82.12386758,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,Reference,27.2650432,-80.3026657,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,Reference,27.30239188,-82.47260729,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,Reference,27.51972229,-81.47494742,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,Reference,27.53591299,-99.47836772,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,Reference,27.66292592,-80.4204576,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,Reference,27.74616032,-97.41376367,0,61399680148,0,0,0,0,0,3.3418E+11,0,0,0,0,1.04714E+12
2559,Reference,28.00711679,-82.51081464,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,Reference,28.02209498,-81.95712167,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,Reference,28.04315553,-81.70354377,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,Reference,28.18882919,-80.67420689,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,Reference,28.28694287,-82.19945298,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,Reference,28.30082136,-81.38341164,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,Reference,28.33190385,-81.65426904,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,Reference,28.4659,-98.1782,0,61399680148,0,0,0,0,0,35055189452,0,0,0,0,25868178597
2567,Reference,28.49178417,-82.52346507,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,Reference,28.58381643,-81.41199908,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,Reference,28.60251249,-80.83514981,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,Reference,28.69816397,-100.4725695,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,Reference,28.81646999,-81.77484945,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,Reference,28.82642001,-96.98442075,0,30699840074,0,0,0,0,0,0,0,0,0,0,80450035436
2573,Reference,28.88579076,-82.43146853,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,Reference,28.96078381,-81.26803175,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,Reference,28.96297164,-81.99426922,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,Reference,29.0460706,-95.4072996,1.4981E+11,92099520223,0,0,0,0,0,1.00158E+11,0,0,0,0,9.45167E+11
2577,Reference,29.15412475,-82.13317646,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,Reference,29.25911338,-81.07375557,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,Reference,29.28703539,-94.82187954,0,30699840074,0,0,0,0,0,88986250148,0,0,0,0,0
2580,Reference,29.36919555,-100.8816933,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,Reference,29.38846103,-95.02886775,0,61399680148,0,0,0,0,0,2.19769E+11,0,0,0,0,2.31158E+12
2582,Reference,29.51527848,-98.4761833,0,30699840074,0,0,0,0,0,8089659104,0,0,0,0,0
2583,Reference,29.65933485,-82.37221225,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,Reference,29.66781421,-90.73146582,0,13565622481,0,0,0,0,0,0,0,0,0,0,1.77456E+11
2585,Reference,29.69084043,-91.19311506,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,Reference,29.783503,-95.39388824,0,92099520223,0,0,0,0,0,6.39661E+11,0,0,0,0,1.00394E+12
2587,Reference,29.868869,-97.92118273,0,30699840074,0,0,0,0,0,5778327932,0,0,0,0,0
2588,Reference,29.95855527,-90.14535644,1.72348E+11,40696867443,0,0,0,0,0,6.47558E+11,0,0,0,0,2.20613E+12
2589,Reference,29.98479371,-93.91777803,62310392479,92099520223,0,0,0,0,0,4.98862E+11,0,0,0,0,1.51455E+12
2590,Reference,30,-70,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,Reference,30.07,-83.53,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,Reference,30.11831127,-94.12682864,0,61399680148,0,0,0,0,0,1.45383E+11,0,0,0,0,1.28824E+11
2593,Reference,30.16666755,-92.01089738,0,13565622481,0,0,0,0,0,31973414555,0,0,0,0,0
2594,Reference,30.19391197,-85.67705897,0,32574007423,0,0,0,0,0,0,0,0,0,0,0
2595,Reference,30.22289052,-93.25148889,0,27131244962,0,0,0,0,0,3.15111E+11,0,0,0,0,9.94761E+11
2596,Reference,30.23058171,-95.47993941,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,Reference,30.241479,-81.64975268,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,Reference,30.2951968,-89.79109351,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,Reference,30.35966843,-97.76188926,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,Reference,30.402697,-89.02282056,0,20847485995,0,0,0,0,0,0,0,0,0,0,0
2601,Reference,30.42364052,-91.03723493,9.87686E+11,40696867443,0,0,0,0,0,3.33487E+11,0,0,0,0,1.56678E+12
2602,Reference,30.43478701,-90.10555427,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,Reference,30.47291465,-84.2690715,0,32574007423,0,0,16200234926,0,0,0,0,0,0,0,0
2604,Reference,30.48875488,-87.25291617,0,97722022269,0,0,0,0,0,1926109311,0,0,0,0,29748405386
2605,Reference,30.62620521,-96.3321831,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,Reference,30.66690735,-88.16451548,0,30088250375,0,0,0,0,0,1.79321E+11,0,0,0,0,2.43937E+11
2607,Reference,30.70952684,-95.54512295,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,Reference,30.80088181,-102.5208253,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,Reference,30.8496,-83.2782,0,15688740024,0,0,0,0,0,0,0,0,0,0,16814316088
2610,Reference,31.09484174,-97.41530273,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,Reference,31.09564625,-97.7512764,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,Reference,31.292676,-85.111597,0,10029416792,0,0,0,0,0,0,0,0,0,0,0
2613,Reference,31.33552227,-94.73883074,0,30699840074,0,0,0,0,0,0,0,0,0,0,36215450035
2614,Reference,31.33775465,-92.45338697,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,Reference,31.40587056,-110.959714,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,Reference,31.43991656,-100.4571056,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,Reference,31.53544511,-110.2858186,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,Reference,31.54222589,-97.1662379,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,Reference,31.61247785,-94.65340669,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,Reference,31.78066369,-106.3894049,0,30699840074,0,0,0,0,0,51619729523,0,0,0,0,0
2621,Reference,31.814884,-89.009189,0,20847485995,0,0,0,0,0,4815273276,0,0,0,0,0
2622,Reference,31.86521963,-102.4015017,0,30699840074,0,0,0,0,0,0,0,0,0,0,0
2623,Reference,31.8947386,-110.993762,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,Reference,31.960773,-90.981733,0,0,0,0,7290105648,0,0,0,0,0,0,0,0
2625,Reference,31.99670924,-102.108043,0,30699840074,0,0,0,0,0,28506417796,0,0,0,0,0
2626,Reference,32.04405209,-81.15342746,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,Reference,32.21496541,-80.79638334,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,Reference,32.25456136,-110.9462179,0,0,0,0,0,0,0,0,0,0,0,0,0
2629,Reference,32.31031406,-95.3011666,0,30699840074,0,0,0,0,0,28891639658,0,0,0,0,0
2630,Reference,32.3299423,-90.15626979,1.07386E+11,83389943979,0,0,0,0,0,10516556836,0,0,0,0,92209544059
2631,Reference,32.33217541,-106.7621244,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,Reference,32.36788515,-97.37612835,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,Reference,32.39987738,-86.29676999,0,20058833583,0,0,0,0,0,0,0,0,0,0,2155681550
2634,Reference,32.42833222,-99.74648713,0,0,0,0,0,0,0,0,0,0,0,0,0
2635,Reference,32.48539191,-84.980651,0,15688740024,0,0,0,0,0,0,0,0,0,0,0
2636,Reference,32.48544707,-93.75593694,0,27131244962,0,0,0,0,0,31857847997,0,0,0,0,15779588944
2637,Reference,32.51855504,-94.7806703,0,30699840074,0,0,0,0,0,0,0,0,0,0,124167257.3
2638,Reference,32.52079279,-92.1166126,0,0,0,0,0,0,0,0,0,0,0,0,0
2639,Reference,32.58420891,-83.66935839,0,15688740024,0,0,0,0,0,0,0,0,0,0,0
2640,Reference,32.67780425,-114.5683055,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,Reference,32.73119857,-103.1387527,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,Reference,32.75182594,-97.72515153,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,Reference,32.77064474,-115.545086,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,Reference,32.81525112,-96.97143381,0,30699840074,0,0,14175205561,0,0,0,0,0,0,0,4009567682
2645,Reference,32.83442899,-83.67135762,0,15688740024,0,0,0,0,0,0,0,0,0,0,0
2646,Reference,32.90202251,-80.01594336,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,Reference,32.90246623,-105.949215,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,Reference,32.90761491,-111.7395221,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,Reference,32.92819635,-117.1291121,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,Reference,33.06065018,-112.0248156,0,0,0,0,6750098001,0,0,0,0,0,0,0,0
2651,Reference,33.09586211,-97.06800071,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,Reference,33.2014573,-92.6734066,95454218266,1.17577E+11,0,0,0,0,0,32743858279,0,0,0,0,1.61716E+11
2653,Reference,33.20620768,-87.53840886,0,30088250375,0,0,0,0,0,15408874484,0,0,0,0,13796361918
2654,Reference,33.20768189,-96.66996522,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,Reference,33.36524892,-104.5285552,0,11278877193,0,0,0,0,0,44300514143,0,0,0,0,23281360737
2656,Reference,33.3682,-92.731,0,78384374187,0,0,0,0,0,2966208338,0,0,0,0,6467044649
2657,Reference,33.39835178,-91.03773201,0,20847485995,0,0,0,0,0,0,0,0,0,0,0
2658,Reference,33.41467024,-100.4828222,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,Reference,33.43937911,-94.07056686,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,Reference,33.46967965,-86.79080135,0,10029416792,0,0,0,0,0,0,0,0,0,0,0
2661,Reference,33.47237617,-112.3987515,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,Reference,33.4882414,-81.99597506,1.4981E+11,31377480047,0,0,0,0,0,0,0,0,0,0,2.36379E+11
2663,Reference,33.49399433,-111.9698648,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,Reference,33.50153628,-88.39121113,0,41694971989,0,0,0,0,0,0,0,0,0,0,18366406804
2665,Reference,33.55270384,-117.6587986,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,Reference,33.5596661,-101.8917268,0,0,0,0,21600313120,0,0,0,0,0,0,0,0
2667,Reference,33.62331092,-117.1980418,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,Reference,33.6558,-85.8503,0,20058833583,0,0,0,0,0,0,0,0,0,0,558752657.7
2669,Reference,33.69432265,-96.59445098,0,61399680148,0,0,0,0,0,33899523866,0,0,0,0,1.34515E+11
2670,Reference,33.7464375,-116.3470086,0,0,0,0,0,0,0,0,0,0,0,0,0
2671,Reference,33.75220192,-116.9800954,0,0,0,0,0,0,0,0,0,0,0,0,0
2672,Reference,33.76136397,-78.84949451,0,0,0,0,0,0,0,0,0,0,0,0,0
2673,Reference,33.82407101,-84.33245188,0,31377480047,0,0,0,0,0,0,0,0,0,0,10295535082
2674,Reference,33.90280473,-98.5186186,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,Reference,33.94374817,-83.39779667,0,15688740024,0,0,0,0,0,0,0,0,0,0,0
2676,Reference,33.98330691,-118.1057299,0,12614777650,0,0,0,0,0,4.51403E+11,0,0,0,0,7.88548E+11
2677,Reference,33.98669349,-117.3452636,0,6307388825,0,0,270003823.1,0,0,0,0,0,0,0,8277817151
2678,Reference,34.03543678,-81.07614074,0,40797827272,0,0,0,0,0,0,0,0,0,0,13710134656
2679,Reference,34.18299976,-111.609878,0,11375425002,0,0,0,0,0,0,0,0,0,0,0
2680,Reference,34.19577029,-118.8607338,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,Reference,34.21744644,-77.89749419,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,Reference,34.21777206,-92.03862841,0,39192187093,0,0,0,0,0,0,0,0,0,0,2607512403
2683,Reference,34.23055023,-119.0338489,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,Reference,34.25380939,-119.2050426,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,Reference,34.26263629,-83.85702071,0,31377480047,0,0,0,0,0,0,0,0,0,0,2048759745
2686,Reference,34.26860129,-118.7467894,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,Reference,34.42746632,-118.5313506,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,Reference,34.42784952,-119.7226257,0,0,0,0,0,0,0,0,0,0,0,0,0
2689,Reference,34.472633,-93.07294584,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,Reference,34.47688612,-117.3120699,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,Reference,34.49537859,-114.3145716,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,Reference,34.52186967,-82.66056461,0,40797827272,0,0,0,0,0,0,0,0,0,0,0
2693,Reference,34.57890443,-112.3989019,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,Reference,34.61847896,-98.41739007,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,Reference,34.62517563,-118.1218362,0,0,0,0,0,0,0,0,0,0,0,0,0
2696,Reference,34.665404,-120.4603686,0,0,0,0,0,0,0,0,0,0,0,0,0
2697,Reference,34.72378331,-76.83675331,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,Reference,34.73935568,-86.63837073,0,20058833583,0,0,0,0,0,0,0,0,0,0,18235341365
2699,Reference,34.74400639,-77.41732465,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,Reference,34.7547,-87.635,31818072755,30088250375,0,0,0,0,0,0,0,0,0,0,2.40E+10
2701,Reference,34.75730908,-92.31930789,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,Reference,34.76169005,-106.7128873,0,0,0,0,0,0,0,0,0,0,0,0,0
2703,Reference,34.76656262,-82.25328174,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,Reference,34.8448296,-82.43927771,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,Reference,34.91110838,-120.4383906,0,6307388825,0,0,0,0,0,3852218621,0,0,0,0,0
2706,Reference,34.95717611,-81.03468412,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,Reference,34.97354667,-81.99163297,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,Reference,35.05214678,-78.97991294,0,0,0,0,8100117463,0,0,0,0,0,0,0,0
2709,Reference,35.05809977,-85.21005766,0,25128225199,0,0,0,0,0,0,0,0,0,0,6915426412
2710,Reference,35.06681392,-92.43738367,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,Reference,35.07364973,-77.04925627,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,Reference,35.07836021,-114.5822913,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,Reference,35.09401516,-89.91762321,0,37692337799,0,0,0,0,0,75118263112,0,0,0,0,7546609969
2714,Reference,35.11826348,-120.6069725,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,Reference,35.14181823,-106.6305308,0,0,0,0,0,0,0,0,0,0,0,0,0
2716,Reference,35.177174,-79.43609384,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,Reference,35.19831874,-101.8483336,84848194014,92099520223,0,0,16200234926,0,0,59324166765,0,0,0,0,4.66525E+11
2718,Reference,35.20004052,-111.6250512,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,Reference,35.21388197,-97.44394674,0,90356318721,0,0,0,0,0,28891639658,0,0,0,0,23281360737
2720,Reference,35.22240283,-114.0176949,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,Reference,35.24979551,-80.8157913,0,95631780256,0,0,0,0,0,0,0,0,0,0,1241672573
2722,Reference,35.25955272,-81.15213742,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,Reference,35.2741138,-93.13134844,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,Reference,35.27918662,-120.6656957,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,Reference,35.33734663,-96.92194425,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,Reference,35.33839195,-87.8812237,0,25128225199,0,0,0,0,0,0,0,0,0,0,6553271911
2727,Reference,35.36128658,-119.0306803,0,18922166475,0,0,0,0,0,20031536830,0,0,0,0,25609496811
2728,Reference,35.37807736,-94.36306284,0,0,0,0,0,0,0,0,0,0,0,0,0
2729,Reference,35.38675904,-77.9832049,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,Reference,35.39561967,-109.4888389,0,0,0,0,0,0,0,0,0,0,0,0,0
2731,Reference,35.46127672,-79.17232538,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,Reference,35.48712408,-80.58188837,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,Reference,35.488468,-108.427359,0,0,0,0,0,0,0,10015768415,0,0,0,0,0
2734,Reference,35.49874033,-82.56431524,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,Reference,35.50413881,-97.52523817,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,Reference,35.52774675,-120.6718214,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,Reference,35.58176189,-77.3730195,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,Reference,35.62432591,-117.6831914,0,0,0,0,0,0,0,0,0,0,0,0,0
2739,Reference,35.64326422,-106.0077711,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,Reference,35.73773272,-77.93204343,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,Reference,35.7514463,-95.35106067,47727109133,45178159360,0,0,0,0,0,0,0,0,0,0,48522560952
2742,Reference,35.75830911,-81.41835935,0,0,0,0,0,0,0,0,0,0,0,0,0
2743,Reference,35.76971047,-78.66919695,0,95631780256,0,0,0,0,0,0,0,0,0,0,2048759745
2744,Reference,35.77369668,-119.2657338,0,0,0,0,7830113640,0,0,0,0,0,0,0,0
2745,Reference,35.82930816,-90.68901485,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,Reference,35.84951815,-86.40510169,0,12564112600,0,0,0,0,0,0,0,0,0,0,0
2747,Reference,35.91675896,-84.0250407,0,12564112600,0,0,14850215118,0,0,0,0,0,0,0,0
2748,Reference,35.941007,-80.01001736,0,0,0,0,0,0,0,0,0,0,0,0,0
2749,Reference,35.95563,-101.880991,0,0,0,0,0,0,0,77044372422,0,0,0,0,0
2750,Reference,35.95933928,-77.83176195,0,0,0,0,0,0,0,0,0,0,0,0,0
2751,Reference,35.9796355,-78.94746602,0,0,0,0,0,0,0,0,0,0,0,0,0
2752,Reference,36.07058889,-80.2664688,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,Reference,36.07429894,-119.0317245,0,0,0,0,0,0,0,0,0,0,0,0,0
2754,Reference,36.07853147,-79.40934103,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,Reference,36.09421479,-79.84421419,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,Reference,36.10600441,-95.90410457,2.17423E+11,90356318721,0,0,0,0,0,64139440042,0,0,0,0,2.21047E+11
2757,Reference,36.12176242,-97.0719873,0,90356318721,0,0,0,0,0,84402109989,0,0,0,0,1.21063E+11
2758,Reference,36.13247683,-115.165503,0,5206819629,0,0,0,0,0,0,0,0,0,0,9571226081
2759,Reference,36.14146863,-86.6924717,0,25128225199,0,0,0,0,0,0,0,0,0,0,1293408930
2760,Reference,36.14647828,-120.3545069,0,0,0,0,0,0,0,0,0,0,0,0,0
2761,Reference,36.26760274,-94.17966558,0,0,0,0,0,0,0,0,0,0,0,0,0
2762,Reference,36.29383428,-119.300912,0,0,0,0,0,0,0,0,0,0,0,0,0
2763,Reference,36.32190786,-119.6942284,0,0,0,0,0,0,0,0,0,0,0,0,0
2764,Reference,36.33887935,-82.34881371,0,0,0,0,0,0,0,0,0,0,0,0,0
2765,Reference,36.4018893,-97.89238882,2.22727E+11,45178159360,0,0,0,0,0,0,0,0,0,0,2.26439E+11
2766,Reference,36.44,-99.47,84848194014,0,0,0,0,0,0,0,0,0,0,0,86262330581
2767,Reference,36.51951416,-82.54635566,11931777283,25128225199,0,0,0,0,0,0,0,0,0,0,13311363099
2768,Reference,36.56643583,-119.6082291,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,Reference,36.57500962,-119.4254397,0,0,0,0,0,0,0,0,0,0,0,0,0
2770,Reference,36.575269,-87.35247955,0,25128225199,0,0,4050058732,0,0,0,0,0,0,0,0
2771,Reference,36.60323448,-82.15150296,0,0,0,0,270003823.1,0,0,0,0,0,0,0,0
2772,Reference,36.6092328,-79.41193778,0,0,0,0,0,0,0,0,0,0,0,0,0
2773,Reference,36.6129838,-121.8620216,0,0,0,0,0,0,0,0,0,0,0,0,0
2774,Reference,36.69561831,-79.89786732,0,0,0,0,0,0,0,0,0,0,0,0,0
2775,Reference,36.70498007,-121.6632649,0,0,0,0,0,0,0,0,0,0,0,0,0
2776,Reference,36.74633716,-95.95456103,80870934920,1.35534E+11,0,0,0,0,0,48152732764,0,0,0,0,1.39129E+11
2777,Reference,36.74728807,-108.1589588,0,5639438597,0,0,0,0,0,0,0,0,0,0,0
2778,Reference,36.74859963,-101.498854,0,0,0,0,14850215118,0,0,0,0,0,0,0,0
2779,Reference,36.78812898,-119.7631528,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,Reference,36.8426435,-121.3931806,0,0,0,0,0,0,0,0,0,0,0,0,0
2781,Reference,36.9052118,-76.30620706,0,0,0,0,0,0,0,0,0,0,0,0,0
2782,Reference,36.93835208,-121.7725478,0,0,0,0,0,0,0,0,0,0,0,0,0
2783,Reference,36.97145507,-120.0633552,0,0,0,0,4725068636,0,0,0,0,0,0,0,0
2784,Reference,37.01389217,-122.0036696,0,0,0,0,0,0,0,0,0,0,0,0,0
2785,Reference,37.04738392,-84.08904421,0,52720914115,0,0,0,0,0,2426897731,0,0,0,0,0
2786,Reference,37.05365031,-88.6243339,0,0,0,0,14850215118,0,0,0,0,0,0,0,0
2787,Reference,37.06287363,-91.30485707,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,Reference,37.06332505,-120.8421122,0,0,0,0,0,0,0,0,0,0,0,0,0
2789,Reference,37.08155247,-121.610706,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,Reference,37.1007914,-94.49858559,0,0,0,0,0,0,0,0,0,0,0,0,0
2791,Reference,37.10534645,-113.5682455,0,0,0,0,0,0,0,0,0,0,0,0,0
2792,Reference,37.15260297,-93.28762012,0,0,0,0,0,0,0,0,0,0,0,0,0
2793,Reference,37.17067711,-80.45370044,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,Reference,37.25354042,-121.0034213,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,Reference,37.28992588,-79.97754038,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,Reference,37.30826497,-81.18582306,0,0,0,0,0,0,0,0,0,0,0,0,0
2797,Reference,37.32985403,-121.9437677,0,0,0,0,0,0,0,0,0,0,0,0,0
2798,Reference,37.33441569,-89.58139672,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,Reference,37.3348294,-120.5267784,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,Reference,37.38905006,-79.20713523,0,0,0,0,0,0,0,0,0,0,0,0,0
